:START_ID,:END_ID,:TYPE
100778,1055,author
100456,1056,author
100779,1057,author
100780,1058,author
100510,1059,author
100781,1059,author
100510,1060,author
100510,1061,author
100782,1062,author
100783,1062,author
100418,1062,author
100382,1062,author
100784,1062,author
100785,1062,author
100345,1062,author
100782,1063,author
100783,1063,author
100418,1063,author
100382,1063,author
100784,1063,author
100785,1063,author
100345,1063,author
100418,1064,author
100786,1065,author
100787,1065,author
100131,1066,author
100788,1067,author
100210,1068,author
100211,1068,author
100016,1069,author
100210,1070,author
100789,1071,author
100528,1072,author
100790,1073,author
100791,1073,author
100047,1074,author
100525,1075,author
100637,1076,author
100792,1076,author
100790,1077,author
100793,1077,author
100458,1078,author
100600,1079,author
100458,1079,author
100326,1080,author
100112,1080,author
100794,1081,author
100765,1081,author
100288,1081,author
100720,1082,author
100794,1082,author
100795,1083,author
100288,1084,author
100793,1085,author
100288,1085,author
100796,1086,author
100797,1086,author
100798,1086,author
100790,1087,author
100791,1087,author
100799,1088,author
100528,1089,author
100800,1090,author
100113,1091,author
100801,1092,author
100802,1093,author
100717,1093,author
100803,1093,author
100751,1094,author
100804,1094,author
100805,1095,author
100714,1096,author
100715,1096,author
100806,1097,author
100807,1098,author
100808,1098,author
100809,1098,author
100810,1098,author
100782,1099,author
100783,1099,author
100418,1099,author
100382,1099,author
100784,1099,author
100785,1099,author
100345,1099,author
100811,1100,author
100812,1100,author
100813,1100,author
100288,1101,author
100814,1102,author
100600,1103,author
100290,1103,author
100289,1103,author
100601,1103,author
100815,1103,author
100816,1104,author
100817,1104,author
100818,1104,author
100819,1105,author
100620,1105,author
100392,1105,author
100820,1106,author
100601,1106,author
100288,1106,author
100288,1107,author
100437,1108,author
100709,1109,author
100792,1110,author
100525,1110,author
100293,1110,author
100821,1111,author
100637,1111,author
100334,1112,author
100822,1113,author
100057,1114,author
100126,1115,author
100341,1116,author
100823,1117,author
100824,1118,author
100825,1119,author
100825,1120,author
100826,1121,author
100827,1122,author
100828,1122,author
100825,1122,author
100829,1123,author
100830,1123,author
100447,1123,author
100048,1124,author
