:START_ID,:END_ID,:TYPE
627,1000567,field
627,1000568,field
627,1000569,field
627,1000570,field
627,1000571,field
627,1000572,field
627,1000573,field
637,1000574,field
637,1000575,field
637,1000576,field
637,1000577,field
637,1000578,field
637,1000579,field
637,1000580,field
637,1000581,field
637,1000582,field
637,1000583,field
637,1000584,field
637,1000585,field
637,1000586,field
637,1000587,field
637,1000588,field
637,1000589,field
637,1000590,field
637,1000591,field
637,1000592,field
637,1000593,field
651,1000594,field
651,1000595,field
651,1000596,field
651,1000597,field
651,1000598,field
651,1000599,field
651,1000600,field
651,1000601,field
651,1000602,field
651,1000603,field
651,1000604,field
651,1000605,field
651,1000606,field
651,1000607,field
651,1000608,field
651,1000609,field
651,1000610,field
651,1000611,field
651,1000612,field
651,1000613,field
651,1000614,field
651,1000615,field
685,1000616,field
685,1000617,field
712,1000618,field
712,1000619,field
712,1000620,field
712,1000621,field
712,1000622,field
712,1000623,field
712,1000624,field
712,1000625,field
712,1000626,field
712,1000627,field
712,1000628,field
712,1000629,field
712,1000630,field
712,1000631,field
712,1000632,field
712,1000633,field
712,1000634,field
712,1000635,field
712,1000636,field
712,1000637,field
712,1000638,field
712,1000639,field
712,1000640,field
712,1000641,field
738,1000642,field
738,1000643,field
738,1000644,field
738,1000645,field
738,1000646,field
738,1000647,field
738,1000648,field
738,1000649,field
738,1000650,field
738,1000651,field
738,1000652,field
738,1000653,field
738,1000654,field
738,1000655,field
738,1000656,field
738,1000657,field
738,1000658,field
738,1000659,field
738,1000660,field
738,1000661,field
738,1000662,field
738,1000663,field
738,1000664,field
738,1000665,field
738,1000666,field
738,1000667,field
738,1000668,field
738,1000669,field
738,1000670,field
738,1000671,field
738,1000672,field
738,1000673,field
738,1000674,field
738,1000675,field
738,1000676,field
738,1000677,field
738,1000678,field
738,1000679,field
738,1000680,field
738,1000681,field
738,1000682,field
738,1000683,field
738,1000684,field
738,1000685,field
738,1000686,field
738,1000687,field
739,1000688,field
739,1000689,field
739,1000690,field
739,1000691,field
740,1000692,field
740,1000693,field
740,1000694,field
783,1000695,field
783,1000696,field
783,1000697,field
783,1000698,field
783,1000699,field
787,1000700,field
787,1000701,field
787,1000702,field
787,1000703,field
787,1000704,field
787,1000705,field
787,1000706,field
787,1000707,field
787,1000708,field
787,1000709,field
787,1000710,field
787,1000711,field
787,1000712,field
787,1000713,field
787,1000714,field
787,1000715,field
787,1000716,field
793,1000717,field
793,1000718,field
793,1000719,field
793,1000720,field
793,1000721,field
793,1000722,field
793,1000723,field
793,1000724,field
793,1000725,field
793,1000726,field
839,1000727,field
839,1000728,field
839,1000729,field
839,1000730,field
839,1000731,field
839,1000732,field
839,1000733,field
839,1000734,field
839,1000735,field
839,1000736,field
839,1000737,field
839,1000738,field
839,1000739,field
839,1000740,field
839,1000741,field
839,1000742,field
839,1000743,field
839,1000744,field
839,1000745,field
839,1000746,field
839,1000747,field
839,1000748,field
839,1000749,field
839,1000750,field
839,1000751,field
839,1000752,field
839,1000753,field
839,1000754,field
839,1000755,field
839,1000756,field
839,1000757,field
849,1000758,field
849,1000759,field
849,1000760,field
849,1000761,field
849,1000762,field
849,1000763,field
850,1000764,field
850,1000765,field
851,1000766,field
851,1000767,field
851,1000768,field
851,1000769,field
851,1000770,field
851,1000771,field
851,1000772,field
851,1000773,field
857,1000774,field
857,1000775,field
857,1000776,field
857,1000777,field
857,1000778,field
857,1000779,field
857,1000780,field
878,1000781,field
878,1000782,field
878,1000783,field
878,1000784,field
878,1000785,field
878,1000786,field
878,1000787,field
878,1000788,field
878,1000789,field
878,1000790,field
878,1000791,field
913,1000792,field
913,1000793,field
924,1000794,field
924,1000795,field
924,1000796,field
938,1000797,field
938,1000798,field
938,1000799,field
938,1000800,field
938,1000801,field
938,1000802,field
938,1000803,field
938,1000804,field
938,1000805,field
938,1000806,field
938,1000807,field
938,1000808,field
938,1000809,field
938,1000810,field
938,1000811,field
938,1000812,field
938,1000813,field
938,1000814,field
938,1000815,field
938,1000816,field
938,1000817,field
938,1000818,field
938,1000819,field
938,1000820,field
938,1000821,field
938,1000822,field
938,1000823,field
938,1000824,field
938,1000825,field
938,1000826,field
938,1000827,field
938,1000828,field
938,1000829,field
938,1000830,field
938,1000831,field
938,1000832,field
938,1000833,field
938,1000834,field
938,1000835,field
938,1000836,field
938,1000837,field
938,1000838,field
938,1000839,field
938,1000840,field
949,1000841,field
949,1000842,field
949,1000843,field
957,1000844,field
957,1000845,field
977,1000846,field
977,1000847,field
977,1000848,field
977,1000849,field
977,1000850,field
977,1000851,field
977,1000852,field
977,1000853,field
977,1000854,field
977,1000855,field
977,1000856,field
977,1000857,field
984,1000858,field
984,1000859,field
984,1000860,field
984,1000861,field
984,1000862,field
984,1000863,field
984,1000864,field
984,1000865,field
984,1000866,field
984,1000867,field
984,1000868,field
984,1000869,field
984,1000870,field
984,1000871,field
984,1000872,field
984,1000873,field
984,1000874,field
984,1000875,field
984,1000876,field
984,1000877,field
984,1000878,field
984,1000879,field
984,1000880,field
984,1000881,field
984,1000882,field
984,1000883,field
984,1000884,field
984,1000885,field
984,1000886,field
984,1000887,field
984,1000888,field
984,1000889,field
984,1000890,field
984,1000891,field
986,1000892,field
986,1000893,field
986,1000894,field
986,1000895,field
986,1000896,field
986,1000897,field
986,1000898,field
986,1000899,field
986,1000900,field
986,1000901,field
986,1000902,field
986,1000903,field
986,1000904,field
986,1000905,field
986,1000906,field
986,1000907,field
986,1000908,field
986,1000909,field
986,1000910,field
986,1000911,field
990,1000912,field
990,1000913,field
990,1000914,field
990,1000915,field
990,1000916,field
990,1000917,field
990,1000918,field
990,1000919,field
990,1000920,field
990,1000921,field
990,1000922,field
990,1000923,field
990,1000924,field
990,1000925,field
990,1000926,field
990,1000927,field
990,1000928,field
990,1000929,field
990,1000930,field
990,1000931,field
990,1000932,field
990,1000933,field
990,1000934,field
990,1000935,field
990,1000936,field
990,1000937,field
990,1000938,field
990,1000939,field
990,1000940,field
990,1000941,field
990,1000942,field
990,1000943,field
990,1000944,field
990,1000945,field
990,1000946,field
990,1000947,field
990,1000948,field
990,1000949,field
990,1000950,field
990,1000951,field
1041,1000952,field
1041,1000953,field
1041,1000954,field
1041,1000955,field
1041,1000956,field
1041,1000957,field
1041,1000958,field
1041,1000959,field
1041,1000960,field
1041,1000961,field
1041,1000962,field
1048,1000963,field
1048,1000964,field
1048,1000965,field
1048,1000966,field
1048,1000967,field
1062,1000968,field
1062,1000969,field
1062,1000970,field
1072,1000971,field
1072,1000972,field
1072,1000973,field
1072,1000974,field
1072,1000975,field
1072,1000976,field
1072,1000977,field
1073,1000978,field
1073,1000979,field
1073,1000980,field
1073,1000981,field
1073,1000982,field
1073,1000983,field
1073,1000984,field
1073,1000985,field
1073,1000986,field
1073,1000987,field
1073,1000988,field
1073,1000989,field
1073,1000990,field
1073,1000991,field
1073,1000992,field
1073,1000993,field
1073,1000994,field
1073,1000995,field
1073,1000996,field
1073,1000997,field
1073,1000998,field
1073,1000999,field
1073,1001000,field
1073,1001001,field
1073,1001002,field
1073,1001003,field
1073,1001004,field
1073,1001005,field
1073,1001006,field
1073,1001007,field
1073,1001008,field
1073,1001009,field
1073,1001010,field
1073,1001011,field
1073,1001012,field
1073,1001013,field
1073,1001014,field
1073,1001015,field
1073,1001016,field
1077,1001017,field
1077,1001018,field
1077,1001019,field
1077,1001020,field
1077,1001021,field
1077,1001022,field
1077,1001023,field
1078,1001024,field
1078,1001025,field
1078,1001026,field
1078,1001027,field
1078,1001028,field
1078,1001029,field
1078,1001030,field
1079,1001031,field
1079,1001032,field
1079,1001033,field
1079,1001034,field
1079,1001035,field
1081,1001036,field
1081,1001037,field
1081,1001038,field
1081,1001039,field
1081,1001040,field
1081,1001041,field
1081,1001042,field
1081,1001043,field
1081,1001044,field
1081,1001045,field
1081,1001046,field
1081,1001047,field
1081,1001048,field
1081,1001049,field
1081,1001050,field
1081,1001051,field
1081,1001052,field
1081,1001053,field
1081,1001054,field
1081,1001055,field
1081,1001056,field
1081,1001057,field
1081,1001058,field
1081,1001059,field
1081,1001060,field
1081,1001061,field
1081,1001062,field
1081,1001063,field
1081,1001064,field
1081,1001065,field
1081,1001066,field
1081,1001067,field
1081,1001068,field
1081,1001069,field
1081,1001070,field
1081,1001071,field
1081,1001072,field
1081,1001073,field
1081,1001074,field
1081,1001075,field
1081,1001076,field
1081,1001077,field
1081,1001078,field
1081,1001079,field
1081,1001080,field
1081,1001081,field
1081,1001082,field
1081,1001083,field
1081,1001084,field
1085,1001085,field
1085,1001086,field
1085,1001087,field
1085,1001088,field
1085,1001089,field
1085,1001090,field
1085,1001091,field
1085,1001092,field
1085,1001093,field
1085,1001094,field
1086,1001095,field
1086,1001096,field
1086,1001097,field
1086,1001098,field
1086,1001099,field
1086,1001100,field
1086,1001101,field
1086,1001102,field
1086,1001103,field
1087,1001104,field
1087,1001105,field
1087,1001106,field
1087,1001107,field
1088,1001108,field
1088,1001109,field
1088,1001110,field
1088,1001111,field
1088,1001112,field
1088,1001113,field
1090,1001114,field
1090,1001115,field
1090,1001116,field
1090,1001117,field
1090,1001118,field
1090,1001119,field
1090,1001120,field
1090,1001121,field
1101,1001122,field
1101,1001123,field
1101,1001124,field
1101,1001125,field
1101,1001126,field
1101,1001127,field
1101,1001128,field
1101,1001129,field
1101,1001130,field
1101,1001131,field
1101,1001132,field
1101,1001133,field
1101,1001134,field
1101,1001135,field
1101,1001136,field
1101,1001137,field
1101,1001138,field
1101,1001139,field
1101,1001140,field
1101,1001141,field
1101,1001142,field
1106,1001143,field
1106,1001144,field
1106,1001145,field
1106,1001146,field
1107,1001147,field
1107,1001148,field
1107,1001149,field
1107,1001150,field
1107,1001151,field
1107,1001152,field
1107,1001153,field
1107,1001154,field
1107,1001155,field
1107,1001156,field
1107,1001157,field
1107,1001158,field
1118,1001159,field
1118,1001160,field
1118,1001161,field
1118,1001162,field
1118,1001163,field
1118,1001164,field
1118,1001165,field
1118,1001166,field
1118,1001167,field
1118,1001168,field
1118,1001169,field
1118,1001170,field
1118,1001171,field
1118,1001172,field
1118,1001173,field
1118,1001174,field
1118,1001175,field
1118,1001176,field
1118,1001177,field
1118,1001178,field
1118,1001179,field
1118,1001180,field
1118,1001181,field
1118,1001182,field
1118,1001183,field
1118,1001184,field
1118,1001185,field
1118,1001186,field
1118,1001187,field
1118,1001188,field
1118,1001189,field
1118,1001190,field
1118,1001191,field
1120,1001192,field
1120,1001193,field
1120,1001194,field
1120,1001195,field
1120,1001196,field
1141,1001197,field
1141,1001198,field
1141,1001199,field
1141,1001200,field
1141,1001201,field
1141,1001202,field
1141,1001203,field
1141,1001204,field
1141,1001205,field
1141,1001206,field
1149,1001207,field
1149,1001208,field
1149,1001209,field
1149,1001210,field
1149,1001211,field
1149,1001212,field
1149,1001213,field
1149,1001214,field
1151,1001215,field
1151,1001216,field
1151,1001217,field
1151,1001218,field
1151,1001219,field
1151,1001220,field
1151,1001221,field
1151,1001222,field
1151,1001223,field
1151,1001224,field
1154,1001225,field
1154,1001226,field
1154,1001227,field
1154,1001228,field
1154,1001229,field
1154,1001230,field
1157,1001231,field
1157,1001232,field
1157,1001233,field
1157,1001234,field
1157,1001235,field
1157,1001236,field
1157,1001237,field
1157,1001238,field
1179,1001239,field
1179,1001240,field
1179,1001241,field
1179,1001242,field
1179,1001243,field
1179,1001244,field
1179,1001245,field
1179,1001246,field
1179,1001247,field
1179,1001248,field
1179,1001249,field
1179,1001250,field
1179,1001251,field
1179,1001252,field
1179,1001253,field
1179,1001254,field
1179,1001255,field
1179,1001256,field
1179,1001257,field
1179,1001258,field
1179,1001259,field
1179,1001260,field
1179,1001261,field
1179,1001262,field
1179,1001263,field
1179,1001264,field
1179,1001265,field
1179,1001266,field
1179,1001267,field
1179,1001268,field
1179,1001269,field
1179,1001270,field
1179,1001271,field
1179,1001272,field
1179,1001273,field
1179,1001274,field
1179,1001275,field
1179,1001276,field
1179,1001277,field
1179,1001278,field
1179,1001279,field
1179,1001280,field
1179,1001281,field
1179,1001282,field
1179,1001283,field
1179,1001284,field
1179,1001285,field
1179,1001286,field
1179,1001287,field
1179,1001288,field
1179,1001289,field
1179,1001290,field
1179,1001291,field
1179,1001292,field
1179,1001293,field
1179,1001294,field
1179,1001295,field
1179,1001296,field
1179,1001297,field
1179,1001298,field
1179,1001299,field
1179,1001300,field
1179,1001301,field
1179,1001302,field
1179,1001303,field
1179,1001304,field
1179,1001305,field
1179,1001306,field
1179,1001307,field
1179,1001308,field
1179,1001309,field
1179,1001310,field
1179,1001311,field
1179,1001312,field
1179,1001313,field
1179,1001314,field
1179,1001315,field
1179,1001316,field
1179,1001317,field
1179,1001318,field
1179,1001319,field
1179,1001320,field
1179,1001321,field
1179,1001322,field
1179,1001323,field
1179,1001324,field
1179,1001325,field
1179,1001326,field
1179,1001327,field
1179,1001328,field
1179,1001329,field
1179,1001330,field
1179,1001331,field
1179,1001332,field
1179,1001333,field
1179,1001334,field
1179,1001335,field
1179,1001336,field
1179,1001337,field
1179,1001338,field
1179,1001339,field
1179,1001340,field
1179,1001341,field
1179,1001342,field
1179,1001343,field
1179,1001344,field
1179,1001345,field
1179,1001346,field
1179,1001347,field
1179,1001348,field
1179,1001349,field
1179,1001350,field
1179,1001351,field
1179,1001352,field
1179,1001353,field
1179,1001354,field
1179,1001355,field
1179,1001356,field
1179,1001357,field
1179,1001358,field
1179,1001359,field
1179,1001360,field
1179,1001361,field
1179,1001362,field
1179,1001363,field
1180,1001364,field
1180,1001365,field
1180,1001366,field
1180,1001367,field
1180,1001368,field
1180,1001369,field
1180,1001370,field
1180,1001371,field
1180,1001372,field
1180,1001373,field
1180,1001374,field
1180,1001375,field
1180,1001376,field
1180,1001377,field
1180,1001378,field
1180,1001379,field
1180,1001380,field
1180,1001381,field
1180,1001382,field
1180,1001383,field
1180,1001384,field
1180,1001385,field
1180,1001386,field
1180,1001387,field
1180,1001388,field
1180,1001389,field
1180,1001390,field
1180,1001391,field
1180,1001392,field
1180,1001393,field
1180,1001394,field
1180,1001395,field
1180,1001396,field
1180,1001397,field
1180,1001398,field
1180,1001399,field
1180,1001400,field
1180,1001401,field
1180,1001402,field
1180,1001403,field
1180,1001404,field
1180,1001405,field
1180,1001406,field
1180,1001407,field
1180,1001408,field
1180,1001409,field
1180,1001410,field
1180,1001411,field
1180,1001412,field
1189,1001413,field
1189,1001414,field
1189,1001415,field
1189,1001416,field
1189,1001417,field
1189,1001418,field
1189,1001419,field
1189,1001420,field
1189,1001421,field
1222,1001422,field
1222,1001423,field
1222,1001424,field
1222,1001425,field
1222,1001426,field
1222,1001427,field
1222,1001428,field
1222,1001429,field
1222,1001430,field
1222,1001431,field
1222,1001432,field
1222,1001433,field
1234,1001434,field
1234,1001435,field
1234,1001436,field
1234,1001437,field
1234,1001438,field
1234,1001439,field
1234,1001440,field
1234,1001441,field
1234,1001442,field
1234,1001443,field
1234,1001444,field
1234,1001445,field
1234,1001446,field
1234,1001447,field
1234,1001448,field
1234,1001449,field
1234,1001450,field
1234,1001451,field
1234,1001452,field
1234,1001453,field
1234,1001454,field
1234,1001455,field
1234,1001456,field
1234,1001457,field
1234,1001458,field
1234,1001459,field
1234,1001460,field
1234,1001461,field
1234,1001462,field
1234,1001463,field
1234,1001464,field
1234,1001465,field
1234,1001466,field
1234,1001467,field
1234,1001468,field
1234,1001469,field
1234,1001470,field
1245,1001471,field
1245,1001472,field
1245,1001473,field
1245,1001474,field
1245,1001475,field
1245,1001476,field
1245,1001477,field
1245,1001478,field
1245,1001479,field
1245,1001480,field
1245,1001481,field
1245,1001482,field
1245,1001483,field
1245,1001484,field
1245,1001485,field
1245,1001486,field
1245,1001487,field
1245,1001488,field
1245,1001489,field
1245,1001490,field
1245,1001491,field
1245,1001492,field
1245,1001493,field
1245,1001494,field
1245,1001495,field
1245,1001496,field
1245,1001497,field
1246,1001498,field
1246,1001499,field
1246,1001500,field
1246,1001501,field
1246,1001502,field
1253,1001503,field
1253,1001504,field
1254,1001505,field
1254,1001506,field
1254,1001507,field
1254,1001508,field
1254,1001509,field
1254,1001510,field
1254,1001511,field
1254,1001512,field
1254,1001513,field
1254,1001514,field
1254,1001515,field
1254,1001516,field
1254,1001517,field
1254,1001518,field
1254,1001519,field
1254,1001520,field
1254,1001521,field
1254,1001522,field
1254,1001523,field
1254,1001524,field
1254,1001525,field
1254,1001526,field
1254,1001527,field
1254,1001528,field
1254,1001529,field
1254,1001530,field
1254,1001531,field
1254,1001532,field
1254,1001533,field
1254,1001534,field
1258,1001535,field
1258,1001536,field
1261,1001537,field
1261,1001538,field
1268,1001539,field
1268,1001540,field
1268,1001541,field
1268,1001542,field
1268,1001543,field
1268,1001544,field
1268,1001545,field
1268,1001546,field
1268,1001547,field
1268,1001548,field
1268,1001549,field
1268,1001550,field
1268,1001551,field
1268,1001552,field
1268,1001553,field
1268,1001554,field
1268,1001555,field
1268,1001556,field
1268,1001557,field
1268,1001558,field
1268,1001559,field
1268,1001560,field
1268,1001561,field
1268,1001562,field
1268,1001563,field
1268,1001564,field
1268,1001565,field
1268,1001566,field
1268,1001567,field
1268,1001568,field
1268,1001569,field
1268,1001570,field
1268,1001571,field
1268,1001572,field
1268,1001573,field
1268,1001574,field
1268,1001575,field
1268,1001576,field
1268,1001577,field
1268,1001578,field
1268,1001579,field
1268,1001580,field
1268,1001581,field
1268,1001582,field
1268,1001583,field
1268,1001584,field
1268,1001585,field
1268,1001586,field
1268,1001587,field
1268,1001588,field
1268,1001589,field
1268,1001590,field
1268,1001591,field
1268,1001592,field
1268,1001593,field
1268,1001594,field
1268,1001595,field
1268,1001596,field
1268,1001597,field
1268,1001598,field
1268,1001599,field
1268,1001600,field
1268,1001601,field
1268,1001602,field
1268,1001603,field
1268,1001604,field
1268,1001605,field
1268,1001606,field
1268,1001607,field
1268,1001608,field
1268,1001609,field
1268,1001610,field
1268,1001611,field
1268,1001612,field
1268,1001613,field
1268,1001614,field
1268,1001615,field
1268,1001616,field
1268,1001617,field
1268,1001618,field
1268,1001619,field
1268,1001620,field
1268,1001621,field
1268,1001622,field
1268,1001623,field
1268,1001624,field
1268,1001625,field
1268,1001626,field
1268,1001627,field
1268,1001628,field
1268,1001629,field
1268,1001630,field
1268,1001631,field
1268,1001632,field
1268,1001633,field
1268,1001634,field
1268,1001635,field
1268,1001636,field
1268,1001637,field
1268,1001638,field
1268,1001639,field
1268,1001640,field
1268,1001641,field
1268,1001642,field
1268,1001643,field
1268,1001644,field
1268,1001645,field
1268,1001646,field
1268,1001647,field
1268,1001648,field
1268,1001649,field
1268,1001650,field
1268,1001651,field
1268,1001652,field
1268,1001653,field
1268,1001654,field
